id,region,subregion,country,location,lat,lon,year,depth,severity_code,bleaching_severity,coral_family,coral_species,percentage_affected,mortality_code,mortality,water_temperature,source,country_code
54327,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.605833333,150.7647222,2008,6,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Irene Llabres Pohl,PNG
54328,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.605555556,150.7652778,2008,3,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Irene Llabres Pohl,PNG
54329,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.5975,150.7666667,2009,3.5,-1,Unknown,,,,Unknown,,,Reef Check submitted by Chris Bone,PNG
54330,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.5975,150.7666667,2009,10,-1,Unknown,,,,Unknown,,,Reef Check submitted by Chris Bone,PNG
54331,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nusa Lik Island, New Ireland",-2.579444444,150.7716667,2008,3,-1,Unknown,,,,Unknown,,32,Reef Check submitted by Irene Llabres Pohl,PNG
54332,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nusa Lik Island, New Ireland",-2.579444444,150.7716667,2009,4.5,-1,Unknown,,,,Unknown,,,Reef Check submitted by Chris Bone,PNG
54333,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.596666667,150.7669444,2009,3,-1,Unknown,,,,Unknown,,,Reef Check submitted by Chris Bone,PNG
54334,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.596666667,150.7669444,2009,6.5,-1,Unknown,,,,Unknown,,,Reef Check submitted by Chris Bone,PNG
54335,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nago Island, New Ireland",-2.596666667,150.7669444,2008,10,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Irene Llabres Pohl,PNG
54336,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nusa Island, New Ireland",-2.569166667,150.7761111,2008,4,-1,Unknown,,,,Unknown,,31,Reef Check submitted by Irene Llabres Pohl,PNG
54337,Australia,Australia and Papua New Guinea,Papua New Guinea,"Nusa Island, New Ireland",-2.569166667,150.7761111,2009,4,-1,Unknown,,,,Unknown,,,Reef Check submitted by Chris Bone,PNG
54338,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.706611111,157.4336667,2008,2,-1,Unknown,,,,Unknown,,29,Reef Check submitted by Gillian Goby,SLB
54339,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.706611111,157.4336667,2005,3,-1,Unknown,,,,Unknown,,27,Reef Check submitted by David Argument,SLB
54340,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.706611111,157.4336667,2006,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by Mike D'Antonio,SLB
54341,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.706611111,157.4336667,2009,3,0,No Bleaching,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54342,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.719888889,157.4369444,2008,2,-1,Unknown,,,,Unknown,,27,Reef Check submitted by Gillian Goby,SLB
54343,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.719888889,157.4369444,2009,2.5,1,Low,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54344,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.719888889,157.4369444,2005,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by David Argument,SLB
54345,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.719888889,157.4369444,2006,3,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Mike D'Antonio,SLB
54346,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.719888889,157.4369444,2006,3,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Mike D'Antonio,SLB
54347,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.719888889,157.4369444,2009,3,0,No Bleaching,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54348,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.718888889,157.4369444,2005,3,-1,Unknown,,,,Unknown,,28,Reef Check submitted by David Argument,SLB
54349,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.713055556,157.4370278,2006,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by Mike D'Antonio,SLB
54350,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.7095,157.4405,2005,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by David Argument,SLB
54351,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.7095,157.4405,2006,3,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Mike D'Antonio,SLB
54352,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.7095,157.4405,2008,3,-1,Unknown,,,,Unknown,,28,Reef Check submitted by Gillian Goby,SLB
54353,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.7095,157.4405,2009,3,-1,Unknown,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54354,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.7095,157.4405,2009,3,0,No Bleaching,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54355,Pacific,Southwest Pacific,Solomon Islands,"Tetepare, Western Province",-8.700666667,157.4411944,2007,4,-1,Unknown,,,,Unknown,,31,Reef Check submitted by Gillian Goby,SLB
54356,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.704138889,157.4483889,2005,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by David Argument,SLB
54357,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.704138889,157.4483889,2006,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by Mike D'Antonio,SLB
54358,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.704138889,157.4483889,2008,3,-1,Unknown,,,,Unknown,,28,Reef Check submitted by Gillian Goby,SLB
54359,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.704138889,157.4483889,2009,3,1,Low,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54360,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.725694444,157.4485278,2008,2,-1,Unknown,,,,Unknown,,27,Reef Check submitted by Gillian Goby,SLB
54361,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.725694444,157.4485278,2009,2.5,-1,Unknown,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54362,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.725694444,157.4485278,2005,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by David Argument,SLB
54363,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.725694444,157.4485278,2009,3,-1,Unknown,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54364,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.726055556,157.4488333,2005,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by David Argument,SLB
54365,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.735777778,157.4560278,2009,3,-1,Unknown,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54366,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.735777778,157.4560278,2007,4,-1,Unknown,,,,Unknown,,29,Reef Check submitted by Gillian Goby,SLB
54367,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.709527778,157.4910833,2005,3,-1,Unknown,,,,Unknown,,27,Reef Check submitted by David Argument,SLB
54368,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.709527778,157.4910833,2006,4,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Mike D'Antonio,SLB
54369,Pacific,Southwest Pacific,Solomon Islands,"Tetepare, Western Province",-8.707888889,157.4910556,2009,3,-1,Unknown,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54370,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.707722222,157.5005556,2005,3,-1,Unknown,,,,Unknown,,27,Reef Check submitted by David Argument,SLB
54371,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.707722222,157.5005556,2006,3,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Mike D'Antonio,SLB
54372,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.707722222,157.5005556,2006,3,-1,Unknown,,,,Unknown,,28,Reef Check submitted by Mike D'Antonio,SLB
54373,Pacific,Southwest Pacific,Solomon Islands,"Tetepare, Western Prov",-8.719833333,157.5094444,2008,2,-1,Unknown,,,,Unknown,,29,Reef Check submitted by Gillian Goby,SLB
54374,Pacific,Southwest Pacific,Solomon Islands,"Tetepare, Western Prov",-8.719833333,157.5094444,2009,3,-1,Unknown,,,,Unknown,,,Reef Check submitted by Gillian Goby,SLB
54375,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.755027778,157.5163889,2005,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by David Argument,SLB
54376,Pacific,Southwest Pacific,Solomon Islands,"Tetepare Island, Western Province",-8.770555556,157.56425,2005,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by David Argument,SLB
54377,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.18416667,166.23,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54378,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.20666667,166.2430556,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54379,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Reef Islands",-10.25166667,166.2563889,2012,9,-1,Unknown,,,,Unknown,,,Reef Check submitted by OceansWatch,SLB
54380,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Reef Islands",-10.25166667,166.2563889,2012,9,-1,Unknown,,,,Unknown,,,Reef Check submitted by OceansWatch,SLB
54381,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Reef Islands",-10.25166667,166.2563889,2012,9,-1,Unknown,,,,Unknown,,,Reef Check submitted by OceansWatch,SLB
54382,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.25388889,166.2575,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54383,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.25388889,166.2575,2012,6,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54384,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.25388889,166.2575,2012,6,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54385,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.25666667,166.2588889,2012,9,-1,Unknown,,,,Unknown,,,Reef Check submitted by OceansWatch,SLB
54386,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.25666667,166.2588889,2012,9,-1,Unknown,,,,Unknown,,,Reef Check submitted by OceansWatch,SLB
54387,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.25666667,166.2588889,2012,9,-1,Unknown,,,,Unknown,,,Reef Check submitted by OceansWatch,SLB
54388,Pacific,Southwest Pacific,Solomon Islands,Temotu,10.25555556,166.2594444,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54389,Pacific,Southwest Pacific,Solomon Islands,Temotu,10.25555556,166.2594444,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54390,Pacific,Southwest Pacific,Solomon Islands,Temotu,10.25555556,166.2594444,2012,6,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54391,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.28527778,166.2627778,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54392,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.28527778,166.2627778,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54393,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.28527778,166.2627778,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54394,Pacific,Southwest Pacific,Solomon Islands,"Tuo village, Temotu",-10.25541667,166.2593056,2011,2,-1,Unknown,,,,Unknown,,28,Reef Check submitted by Noelle van der Straaten,SLB
54395,Pacific,Southwest Pacific,Solomon Islands,"Tuo village, Temotu",-10.25569444,166.2600278,2011,2.5,-1,Unknown,,,,Unknown,,28,Reef Check submitted by Noelle van der Straaten,SLB
54396,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.19805556,166.2697222,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54397,Pacific,Southwest Pacific,Solomon Islands,"Tuo Village, Temotu",-10.28463889,166.2703889,2010,12,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Irene Llabres Pohl,SLB
54398,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.19166667,166.2705556,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54399,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.195,166.2719444,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54400,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.28166667,166.2675,2012,3,-1,Unknown,,,,Unknown,,28,Reef Check submitted by OceansWatch,SLB
54401,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.28166667,166.2675,2012,3,-1,Unknown,,,,Unknown,,28,Reef Check submitted by OceansWatch,SLB
54402,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.28166667,166.2675,2012,3,-1,Unknown,,,,Unknown,,28,Reef Check submitted by OceansWatch,SLB
54403,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Temotu",-10.26944444,166.2780556,2012,3,-1,Unknown,,,,Unknown,,27,Reef Check submitted by OceansWatch,SLB
54404,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Temotu",-10.26944444,166.2780556,2012,3,-1,Unknown,,,,Unknown,,27,Reef Check submitted by OceansWatch,SLB
54405,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Temotu",-10.26944444,166.2780556,2012,3,-1,Unknown,,,,Unknown,,27,Reef Check submitted by OceansWatch,SLB
54406,Pacific,Southwest Pacific,Solomon Islands,"Tuo Village, Temotu",-10.27622222,166.2786667,2010,12,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Irene Llabres Pohl,SLB
54407,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Reef Islands",-10.2625,166.2797222,2012,3,-1,Unknown,,,,Unknown,,28,Reef Check submitted by OceansWatch,SLB
54408,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Reef Islands",-10.2625,166.2797222,2012,3,0,No Bleaching,,,,Unknown,,28,Reef Check submitted by OceansWatch,SLB
54409,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Reef Islands",-10.2625,166.2797222,2012,3,-1,Unknown,,,,Unknown,,28,Reef Check submitted by OceansWatch,SLB
54410,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.18888889,166.2808333,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54411,Pacific,Southwest Pacific,Solomon Islands,"Tuo Village, Temotu",-10.27222222,166.2818611,2010,10,0,No Bleaching,,,,Unknown,,30,Reef Check submitted by Irene Llabres Pohl,SLB
54412,Pacific,Southwest Pacific,Solomon Islands,"Tuo, Fenualoa Island, Temotu",-10.26933333,166.2779444,2011,1.5,-1,Unknown,,,,Unknown,,28,Reef Check submitted by Noelle van der Straaten,SLB
54413,Pacific,Southwest Pacific,Solomon Islands,"Tuo village, Temotu",-10.26769444,166.2793333,2011,1.5,-1,Unknown,,,,Unknown,,28,Reef Check submitted by Noelle van der Straaten,SLB
54414,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Temotu",-10.26772222,166.2806667,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54415,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Temotu",-10.26772222,166.2806667,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54416,Pacific,Southwest Pacific,Solomon Islands,"Fenualoa, Temotu",-10.26772222,166.2806667,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54417,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",10.2675,166.2877778,2012,3,-1,Unknown,,,,Unknown,,27,Reef Check submitted by OceansWatch,SLB
54418,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",10.2675,166.2877778,2012,3,-1,Unknown,,,,Unknown,,27,Reef Check submitted by OceansWatch,SLB
54419,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",10.2675,166.2877778,2012,6,-1,Unknown,,,,Unknown,,27,Reef Check submitted by OceansWatch,SLB
54420,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.20194444,166.2977778,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54421,Pacific,Southwest Pacific,Solomon Islands,"Reef Islands, Temotu",-10.1975,166.2997222,2012,3,-1,Unknown,,,,Unknown,,29,Reef Check submitted by OceansWatch,SLB
54422,Pacific,Southwest Pacific,Solomon Islands,"Tehakatau'u tribal area, Rennell Island",-11.66194444,169.2905556,2009,3.5,0,No Bleaching,,,,Unknown,,28,Reef Check submitted by Chris Bone,SLB
54423,Pacific,Southwest Pacific,Solomon Islands,"Tehakatau'u tribal area, Rennell Island",-11.66194444,169.2905556,2009,6,-1,Unknown,,,,Unknown,,28,Reef Check submitted by Chris Bone,SLB
54424,Pacific,Southwest Pacific,Solomon Islands,"Tehakatau'u tribal area, Rennell Island",-11.66194444,169.2905556,2009,9,-1,Unknown,,,,Unknown,,28,Reef Check submitted by Chris Bone,SLB
54425,Pacific,Southwest Pacific,Vanuatu,"Sakao Island, Santo",-14.96527778,167.1533333,2012,9,-1,Unknown,,,,Unknown,,28,Reef Check submitted by OceansWatch,VUT
54426,Pacific,Southwest Pacific,Vanuatu,"Nekapa, Nguna",-17.49513889,168.4015,2011,2,-1,Unknown,,,,Unknown,,,Reef Check submitted by OceansWatch,VUT
54427,Pacific,Southwest Pacific,Vanuatu,"Dillon's Bay, Erromango",-18.81483333,168.4015,2011,1,-1,Unknown,,,,Unknown,,28,Reef Check submitted by OceansWatch,VUT
54428,Pacific,Southwest Pacific,Vanuatu,"Dillon's Bay, Erromango",-18.79580556,169.0066111,2011,1,-1,Unknown,,,,Unknown,,27,Reef Check submitted by Grace Phillips,VUT
54429,Pacific,Southwest Pacific,Vanuatu,"Dillon's Bay, Erromango",-18.79580556,169.0066111,2011,10,-1,Unknown,,,,Unknown,,27,Reef Check submitted by Grace Phillips,VUT
54430,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.23666667,169.7714444,2011,1,-1,Unknown,,,,Unknown,,26,Reef Check submitted by Grace Phillips,VUT
54431,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.23666667,169.7714444,2011,11,-1,Unknown,,,,Unknown,,26,Reef Check submitted by Grace Phillips,VUT
54432,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.24419444,169.7750556,2011,7.5,-1,Unknown,,,,Unknown,,27,Reef Check submitted by Grace Phillips,VUT
54433,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.24655556,169.7772778,2011,2,-1,Unknown,,,,Unknown,,27,Reef Check submitted by Grace Phillips,VUT
54434,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.24238889,169.7785556,2011,1,-1,Unknown,,,,Unknown,,25,Reef Check submitted by Grace Phillips,VUT
54435,Pacific,Southwest Pacific,Vanuatu,"Anelcauhat, Aneityum",-20.24936111,169.7828333,2011,1,-1,Unknown,,,,Unknown,,27,Reef Check submitted by Grace Phillips,VUT
54436,Pacific,Southwest Pacific,Fiji,"Lautoka, Viti Levu",-17.56894444,177.3017778,2011,10,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Helen Sykes,FJI
54437,Pacific,Southwest Pacific,Fiji,"West Side Watersports, Tavewa/Yasawas",-16.95369444,177.3199722,2011,10,1,Low,,,,Unknown,,29.5,Reef Check submitted by Helen Sykes,FJI
54438,Pacific,Southwest Pacific,Fiji,"West Side Watersports, Tavewa/Tasawas",-16.87572222,177.3872778,2011,5,2,Medium,,,,Unknown,,29,Reef Check submitted by Helen Sykes,FJI
54439,Pacific,Southwest Pacific,Fiji,"Matava Resort, Kadavu",-19.06077778,178.3384722,2011,11,-1,Unknown,,,,Unknown,,26,Reef Check submitted by Helen Sykes,FJI
54440,Pacific,Southwest Pacific,Fiji,"Matava Resort, Kadavu",-19.03833333,178.4569444,2011,5,1,Low,,,,Unknown,,26,Reef Check submitted by Helen Sykes,FJI
54441,Pacific,Southwest Pacific,Fiji,"Vatu-i-Ra passage, Viti Levu",-17.28044444,178.4596389,2011,6,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Helen Sykes,FJI
54442,Pacific,Southwest Pacific,Fiji,"Vatu-i-ra, Viti Levu",-17.27819444,178.4605833,2011,12,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Helen Sykes,FJI
54443,Pacific,Southwest Pacific,Fiji,"Vatu-i-ra Passage, Viti Levu",-17.27830556,178.4614444,2011,10,0,No Bleaching,,,,Unknown,,30,Reef Check submitted by Helen Sykes,FJI
54444,Pacific,Southwest Pacific,Fiji,"Nai'a Cruises, Vatu-i-Ra",-17.34705556,178.5225556,2011,7,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Helen Sykes,FJI
54445,Pacific,Southwest Pacific,Fiji,"Nai'a, Vatu-i-Ra",-17.33027778,178.5923889,2011,7,-1,Unknown,,,,Unknown,,30,Reef Check submitted by Helen Sykes,FJI
54446,Pacific,Southwest Pacific,Fiji,"Wakaya Island, Lomai Viti, Viti Levu",-17.58269444,178.8475278,2011,9,0,No Bleaching,,,,Unknown,,30,Reef Check submitted by Helen Sykes,FJI
